movieId,title,genres
2875,Sommersby (1993),Drama|Mystery|Romance
2877,Tommy (1975),Musical
2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action|Adventure|Comedy
2881,Double Jeopardy (1999),Action|Crime|Drama|Thriller
2883,Mumford (1999),Comedy|Drama
2889,"Mystery, Alaska (1999)",Comedy|Drama
2890,Three Kings (1999),Action|Adventure|Comedy|Drama|War
2897,And the Ship Sails On (E la nave va) (1983),Comedy|War
2901,Phantasm (1979),Horror|Sci-Fi
2906,Random Hearts (1999),Drama|Romance
2908,Boys Don't Cry (1999),Drama
2912,"Limey, The (1999)",Crime|Drama|Thriller
2915,Risky Business (1983),Comedy
2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
2917,Body Heat (1981),Crime|Thriller
2918,Ferris Bueller's Day Off (1986),Comedy
2921,High Plains Drifter (1973),Western
2925,"Conformist, The (Conformista, Il) (1970)",Drama
2930,Return with Honor (1998),Documentary
2937,"Palm Beach Story, The (1942)",Comedy
2941,South Pacific (1958),Musical|Romance|War
2942,Flashdance (1983),Drama|Romance
2944,"Dirty Dozen, The (1967)",Action|Drama|War
2947,Goldfinger (1964),Action|Adventure|Thriller
2948,From Russia with Love (1963),Action|Adventure|Thriller
2949,Dr. No (1962),Action|Adventure|Thriller
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western
2953,Home Alone 2: Lost in New York (1992),Children|Comedy
2956,Someone to Watch Over Me (1987),Action|Crime|Thriller
2959,Fight Club (1999),Action|Crime|Drama|Thriller
2966,"Straight Story, The (1999)",Adventure|Drama
2968,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi
2985,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller
2986,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller
2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
2990,Licence to Kill (1989),Action|Adventure|Thriller
2991,Live and Let Die (1973),Action|Adventure|Thriller
2993,Thunderball (1965),Action|Adventure|Thriller
2995,House on Haunted Hill (1999),Horror|Thriller
2997,Being John Malkovich (1999),Comedy|Drama|Fantasy
3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy
3005,"Bone Collector, The (1999)",Thriller
3006,"Insider, The (1999)",Drama|Thriller
3010,Rosetta (1999),Drama
3016,Creepshow (1982),Horror
3018,Re-Animator (1985),Comedy|Horror|Sci-Fi
3020,Falling Down (1993),Action|Drama
3022,"General, The (1926)",Comedy|War
3030,Yojimbo (1961),Action|Adventure
3033,Spaceballs (1987),Comedy|Sci-Fi
3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical
3036,"Quest for Fire (Guerre du feu, La) (1981)",Adventure|Drama
3039,Trading Places (1983),Comedy
3042,Meatballs III (1987),Comedy
3048,Under the Rainbow (1981),Comedy
3052,Dogma (1999),Adventure|Comedy|Fantasy
3054,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi
3060,"Commitments, The (1991)",Comedy|Drama|Musical
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi
3072,Moonstruck (1987),Comedy|Romance
3079,Mansfield Park (1999),Comedy|Drama|Romance
3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance
3082,"World Is Not Enough, The (1999)",Action|Adventure|Thriller
3083,All About My Mother (Todo sobre mi madre) (1999),Drama
3087,Scrooged (1988),Comedy|Fantasy|Romance
3088,Harvey (1950),Comedy|Fantasy
3090,Matewan (1987),Drama
3093,McCabe & Mrs. Miller (1971),Drama|Western
3098,"Natural, The (1984)",Drama
3100,"River Runs Through It, A (1992)",Drama
3101,Fatal Attraction (1987),Drama|Thriller
3103,Stanley & Iris (1990),Drama|Romance
3104,Midnight Run (1988),Action|Comedy|Crime|Thriller
3105,Awakenings (1990),Drama|Mystery
3107,Backdraft (1991),Action|Drama
3108,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance
3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller
3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
3125,"End of the Affair, The (1999)",Drama
3127,Holy Smoke (1999),Comedy|Drama
3130,Bonfire of the Vanities (1990),Comedy|Crime|Drama
3134,Grand Illusion (La grande illusion) (1937),Drama|War
3142,U2: Rattle and Hum (1988),Documentary|Musical
3147,"Green Mile, The (1999)",Crime|Drama
3155,Anna and the King (1999),Drama|Romance
3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi
3160,Magnolia (1999),Drama
3165,Boiling Point (1993),Action|Drama
3168,Easy Rider (1969),Adventure|Drama
3173,Any Given Sunday (1999),Drama
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
3177,Next Friday (2000),Comedy
3178,"Hurricane, The (1999)",Drama
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary
3186,"Girl, Interrupted (1999)",Drama
3189,My Dog Skip (1999),Children|Drama
3196,Stalag 17 (1953),Drama|War
3201,Five Easy Pieces (1970),Drama
3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance
3213,Batman: Mask of the Phantasm (1993),Animation|Children
3217,"Star Is Born, A (1937)",Drama
3219,Pacific Heights (1990),Mystery|Thriller
3221,"Draughtsman's Contract, The (1982)",Drama
3238,Eye of the Beholder (1999),Thriller
3243,Encino Man (1992),Comedy
3247,Sister Act (1992),Comedy|Crime
3248,Sister Act 2: Back in the Habit (1993),Comedy
3250,Alive (1993),Drama
3251,Agnes of God (1985),Drama|Mystery
3252,Scent of a Woman (1992),Drama
3253,Wayne's World (1992),Comedy
3254,Wayne's World 2 (1993),Comedy
3255,"League of Their Own, A (1992)",Comedy|Drama
3256,Patriot Games (1992),Action|Crime|Drama|Thriller
3257,"Bodyguard, The (1992)",Drama|Romance|Thriller
3261,Singles (1992),Comedy|Drama|Romance
3263,White Men Can't Jump (1992),Comedy|Drama
3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller
3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western
3269,Forever Young (1992),Drama|Romance|Sci-Fi
3271,Of Mice and Men (1992),Drama
3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller
3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
3285,"Beach, The (2000)",Adventure|Drama
3287,"Tigger Movie, The (2000)",Animation|Children
3298,Boiler Room (2000),Crime|Drama|Thriller
3300,Pitch Black (2000),Horror|Sci-Fi|Thriller
3301,"Whole Nine Yards, The (2000)",Comedy|Crime
3307,City Lights (1931),Comedy|Drama|Romance
3317,Wonder Boys (2000),Comedy|Drama
3325,"Next Best Thing, The (2000)",Comedy|Drama
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
3347,Never Cry Wolf (1983),Adventure|Drama
3354,Mission to Mars (2000),Sci-Fi
3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance
3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance
3361,Bull Durham (1988),Comedy|Drama|Romance
3362,Dog Day Afternoon (1975),Crime|Drama
3363,American Graffiti (1973),Comedy|Drama
3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir
3365,"Searchers, The (1956)",Drama|Western
3384,"Taking of Pelham One Two Three, The (1974)",Action|Crime
3386,JFK (1991),Drama|Mystery|Thriller
3388,Harry and the Hendersons (1987),Children|Comedy
3394,Blind Date (1987),Comedy|Romance
3395,Nadine (1987),Comedy
3396,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical
3397,"Great Muppet Caper, The (1981)",Children|Comedy
3398,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical
3400,We're Back! A Dinosaur's Story (1993),Adventure|Animation|Children|Fantasy
3403,Raise the Titanic (1980),Drama|Thriller
3406,Captain Horatio Hornblower R.N. (1951),Action|Adventure|Drama|War
3408,Erin Brockovich (2000),Drama
3409,Final Destination (2000),Drama|Thriller
3415,"Mirror, The (Zerkalo) (1975)",Drama
3418,Thelma & Louise (1991),Adventure|Crime|Drama
3421,Animal House (1978),Comedy
3424,Do the Right Thing (1989),Drama
3425,Mo' Better Blues (1990),Drama|Musical
3426,Jungle Fever (1991),Drama|Romance
3429,Creature Comforts (1989),Animation|Comedy
3435,Double Indemnity (1944),Crime|Drama|Film-Noir
3436,Dying Young (1991),Drama|Romance
3438,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy
3441,Red Dawn (1984),Action|Drama|War
3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War
3450,Grumpy Old Men (1993),Comedy
3451,Guess Who's Coming to Dinner (1967),Drama
3452,Romeo Must Die (2000),Action|Crime|Romance|Thriller
3454,Whatever It Takes (2000),Comedy|Romance
3461,Lord of the Flies (1963),Adventure|Drama|Thriller
3462,Modern Times (1936),Comedy|Drama|Romance
3469,Inherit the Wind (1960),Drama
3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi
3476,Jacob's Ladder (1990),Horror|Mystery
3481,High Fidelity (2000),Comedy|Drama|Romance
3483,"Road to El Dorado, The (2000)",Animation|Children
3484,"Skulls, The (2000)",Thriller
3489,Hook (1991),Adventure|Comedy|Fantasy
3499,Misery (1990),Drama|Horror|Thriller
3503,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi
3505,No Way Out (1987),Drama|Mystery|Thriller
3506,North Dallas Forty (1979),Comedy|Drama
3507,"Odd Couple, The (1968)",Comedy
3508,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western
3510,Frequency (2000),Drama|Thriller
3511,Ready to Rumble (2000),Comedy
3513,Rules of Engagement (2000),Drama|Thriller
3515,Me Myself I (2000),Comedy|Romance
3521,Mystery Train (1989),Comedy|Drama
3526,Parenthood (1989),Comedy|Drama
3527,Predator (1987),Action|Sci-Fi|Thriller
3529,"Postman Always Rings Twice, The (1981)",Crime|Thriller
3535,American Psycho (2000),Crime|Horror|Mystery|Thriller
3536,Keeping the Faith (2000),Comedy|Drama|Romance
3543,Diner (1982),Comedy|Drama
3549,Guys and Dolls (1955),Comedy|Musical|Romance
3550,The Hunger (1983),Horror
3551,Marathon Man (1976),Crime|Drama|Thriller
3552,Caddyshack (1980),Comedy
3553,Gossip (2000),Drama|Thriller
3555,U-571 (2000),Action|Thriller|War
3556,"Virgin Suicides, The (1999)",Drama|Romance
3564,"Flintstones in Viva Rock Vegas, The (2000)",Children|Comedy
3565,Where the Heart Is (2000),Comedy|Drama
3578,Gladiator (2000),Action|Adventure|Drama
3593,Battlefield Earth (2000),Action|Sci-Fi
3608,Pee-wee's Big Adventure (1985),Adventure|Comedy
3614,Honeymoon in Vegas (1992),Comedy|Romance
3615,Dinosaur (2000),Adventure|Animation|Children
3617,Road Trip (2000),Comedy
3623,Mission: Impossible II (2000),Action|Adventure|Thriller
3624,Shanghai Noon (2000),Action|Adventure|Comedy|Western
3626,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),Comedy
3627,Carnival of Souls (1962),Horror|Thriller
3633,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller
3635,"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller
3649,American Gigolo (1980),Drama
3668,Romeo and Juliet (1968),Drama|Romance
3671,Blazing Saddles (1974),Comedy|Western
3679,"Decline of Western Civilization, The (1981)",Documentary|Musical
3682,Magnum Force (1973),Action|Crime|Drama|Thriller
3683,Blood Simple (1984),Crime|Drama|Film-Noir
3685,Prizzi's Honor (1985),Comedy|Drama|Romance
3688,Porky's (1982),Comedy
3693,"Toxic Avenger, The (1985)",Comedy|Horror
3697,Predator 2 (1990),Action|Sci-Fi|Thriller
3698,"Running Man, The (1987)",Action|Sci-Fi
3699,Starman (1984),Adventure|Drama|Romance|Sci-Fi
3701,Alien Nation (1988),Crime|Drama|Sci-Fi|Thriller
3702,Mad Max (1979),Action|Adventure|Sci-Fi
3703,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller
3706,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller
3708,Firestarter (1984),Horror|Thriller
3709,Sleepwalkers (1992),Horror
3715,Burglar (1987),Comedy|Crime
3717,Gone in 60 Seconds (2000),Action|Crime
3726,Assault on Precinct 13 (1976),Action|Thriller
3727,Near Dark (1987),Horror|Western
3729,Shaft (1971),Action|Crime|Drama|Thriller
3730,"Conversation, The (1974)",Drama|Mystery
3740,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy
3744,Shaft (2000),Action|Crime|Thriller
3745,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi
3751,Chicken Run (2000),Animation|Children|Comedy
3752,"Me, Myself & Irene (2000)",Adventure|Comedy
3753,"Patriot, The (2000)",Action|Drama|War
3754,"Adventures of Rocky and Bullwinkle, The (2000)",Adventure|Animation|Children|Comedy|Fantasy
3755,"Perfect Storm, The (2000)",Drama|Thriller
3763,F/X (1986),Action|Crime|Thriller
3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),Action|Crime|Thriller
3765,"Hot Spot, The (1990)",Crime|Drama|Romance
3783,Croupier (1998),Crime|Drama
3784,"Kid, The (2000)",Comedy|Fantasy
3785,Scary Movie (2000),Comedy|Horror
3787,Shower (Xizao) (1999),Comedy
3791,Footloose (1984),Drama
3793,X-Men (2000),Action|Adventure|Sci-Fi
3794,Chuck & Buck (2000),Comedy|Drama
3798,What Lies Beneath (2000),Drama|Horror|Mystery
3801,Anatomy of a Murder (1959),Drama|Mystery
3802,Freejack (1992),Action|Sci-Fi
3809,What About Bob? (1991),Comedy
3821,Nutty Professor II: The Klumps (2000),Comedy
3824,Autumn in New York (2000),Drama|Romance
3825,Coyote Ugly (2000),Comedy|Drama|Romance
3826,Hollow Man (2000),Horror|Sci-Fi|Thriller
3827,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi
3831,Saving Grace (2000),Comedy
3836,Kelly's Heroes (1970),Action|Comedy|War
3841,Air America (1990),Action|Comedy
3846,Easy Money (1983),Comedy
3849,The Spiral Staircase (1945),Horror|Mystery|Thriller
3851,I'm the One That I Want (2000),Comedy
3863,"Cell, The (2000)",Drama|Horror|Thriller
3868,"Naked Gun: From the Files of Police Squad!, The (1988)",Action|Comedy|Crime|Romance
3882,Bring It On (2000),Comedy
3893,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller
3897,Almost Famous (2000),Drama
3898,Bait (2000),Action|Comedy
3900,Crime and Punishment in Suburbia (2000),Comedy|Drama
3910,Dancer in the Dark (2000),Drama|Musical
3911,Best in Show (2000),Comedy
3916,Remember the Titans (2000),Drama
3917,Hellraiser (1987),Horror
3920,"Faraway, So Close (In weiter Ferne, so nah!) (1993)",Drama|Fantasy|Mystery|Romance
3927,Fantastic Voyage (1966),Adventure|Sci-Fi
3943,Bamboozled (2000),Comedy
3946,Get Carter (2000),Action|Drama|Thriller
3947,Get Carter (1971),Action|Crime|Drama|Thriller
3948,Meet the Parents (2000),Comedy
3949,Requiem for a Dream (2000),Drama
3957,Billy Jack (1971),Action|Drama
3967,Billy Elliot (2000),Drama
3968,Bedazzled (2000),Comedy
3969,Pay It Forward (2000),Drama
3971,"Private Eyes, The (1981)",Comedy|Mystery
3977,Charlie's Angels (2000),Action|Comedy
3978,"Legend of Bagger Vance, The (2000)",Drama|Romance
3979,Little Nicky (2000),Comedy
3981,Red Planet (2000),Action|Sci-Fi|Thriller
3985,"Eagle Has Landed, The (1976)",Drama|War
3986,"6th Day, The (2000)",Action|Sci-Fi|Thriller
3992,Malèna (2000),Drama|Romance|War
3994,Unbreakable (2000),Drama|Sci-Fi
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance
3998,Proof of Life (2000),Drama
3999,Vertical Limit (2000),Action|Adventure
4000,"Bounty, The (1984)",Adventure|Drama
4002,"Planes, Trains & Automobiles (1987)",Comedy
4005,"Living Daylights, The (1987)",Action|Adventure|Thriller
4008,Born on the Fourth of July (1989),Drama|War
4010,Brewster's Millions (1985),Comedy
4011,Snatch (2000),Comedy|Crime|Thriller
4014,Chocolat (2000),Drama|Romance
4015,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi
4016,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy
4018,What Women Want (2000),Comedy|Romance
4019,Finding Forrester (2000),Drama
4022,Cast Away (2000),Drama
4025,Miss Congeniality (2000),Comedy|Crime
4027,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime
4029,State and Main (2000),Comedy|Drama
4033,Thirteen Days (2000),Drama|Thriller|War
4034,Traffic (2000),Crime|Drama|Thriller
4037,House of Games (1987),Crime|Film-Noir|Mystery|Thriller
4040,Don't Tell Mom the Babysitter's Dead (1991),Comedy
4041,"Officer and a Gentleman, An (1982)",Drama|Romance
4052,Antitrust (2001),Crime|Drama|Thriller
4056,"Pledge, The (2001)",Crime|Drama|Mystery|Thriller
4062,Mystic Pizza (1988),Comedy|Drama|Romance
4063,Prelude to a Kiss (1992),Comedy|Drama|Romance
4067,Untamed Heart (1993),Drama|Romance
4084,Beverly Hills Cop II (1987),Action|Comedy|Crime|Thriller
4085,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama
4086,"Big Easy, The (1987)",Action|Crime|Mystery|Romance|Thriller
4103,Empire of the Sun (1987),Action|Adventure|Drama|War
4105,"Evil Dead, The (1981)",Fantasy|Horror|Thriller
4121,Innerspace (1987),Action|Adventure|Comedy|Sci-Fi
4124,Jaws: The Revenge (1987),Horror|Thriller
4130,Maid to Order (1987),Comedy|Fantasy
4135,"Monster Squad, The (1987)",Adventure|Comedy|Horror
4138,My Demon Lover (1987),Comedy|Horror
4149,Saving Silverman (Evil Woman) (2001),Comedy|Romance
4153,Down to Earth (2001),Comedy|Fantasy|Romance
4159,3000 Miles to Graceland (2001),Action|Thriller
4161,"Mexican, The (2001)",Action|Comedy
4166,Series 7: The Contenders (2001),Action|Drama
4167,15 Minutes (2001),Thriller
4175,Gray's Anatomy (1996),Comedy|Drama
4205,Mermaids (1990),Comedy|Drama|Romance
4210,Manhunter (1986),Action|Crime|Drama|Horror|Thriller
4211,Reversal of Fortune (1990),Drama
4214,Revenge of the Nerds (1984),Comedy
4219,Girls Just Want to Have Fun (1985),Comedy
4223,Enemy at the Gates (2001),Drama|War
4225,"Dish, The (2001)",Comedy
4226,Memento (2000),Mystery|Thriller
4228,Heartbreakers (2001),Comedy|Crime|Romance
4232,Spy Kids (2001),Action|Adventure|Children|Comedy
4233,Tomcats (2001),Comedy
4235,Amores Perros (Love's a Bitch) (2000),Drama|Thriller
4238,Along Came a Spider (2001),Action|Crime|Mystery|Thriller
4239,Blow (2001),Crime|Drama
4246,Bridget Jones's Diary (2001),Comedy|Drama|Romance
4248,Josie and the Pussycats (2001),Comedy
4255,Freddy Got Fingered (2001),Comedy
4262,Scarface (1983),Action|Crime|Drama
4265,Driven (2001),Action|Thriller
4270,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller
4275,Krull (1983),Action|Adventure|Fantasy|Sci-Fi
4280,"World According to Garp, The (1982)",Comedy|Drama|Romance
4291,Nine to Five (a.k.a. 9 to 5) (1980),Comedy|Crime
4293,Summer Rental (1985),Comedy
4299,"Knight's Tale, A (2001)",Action|Comedy|Romance
4306,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance
4308,Moulin Rouge (2001),Drama|Musical|Romance
4310,Pearl Harbor (2001),Action|Drama|Romance|War
4312,Himalaya (Himalaya - l'enfance d'un chef) (1999),Adventure|Drama
4321,City Slickers (1991),Comedy|Western
4340,"Animal, The (2001)",Comedy
4343,Evolution (2001),Comedy|Sci-Fi
4344,Swordfish (2001),Action|Crime|Drama
4349,Catch-22 (1970),Comedy|War
4351,Point Break (1991),Action|Crime|Thriller
4361,Tootsie (1982),Comedy|Romance
4366,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy
4367,Lara Croft: Tomb Raider (2001),Action|Adventure
4369,"Fast and the Furious, The (2001)",Action|Crime|Thriller
4370,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi
4378,Sexy Beast (2000),Crime|Drama
4387,Kiss of the Dragon (2001),Action
4388,Scary Movie 2 (2001),Comedy
4397,Cannonball Run II (1984),Action|Comedy
4406,"Man Who Shot Liberty Valance, The (1962)",Crime|Drama|Western
4409,Shadows and Fog (1991),Comedy|Drama|Mystery|Thriller
4427,"Lion in Winter, The (1968)",Drama
4434,"10th Victim, The (La decima vittima) (1965)",Action|Comedy|Sci-Fi|Thriller
4441,Game of Death (1978),Action
4446,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi
4447,Legally Blonde (2001),Comedy|Romance
4451,Jump Tomorrow (2001),Comedy|Drama|Romance
4467,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy
4487,Cocktail (1988),Drama|Romance
4489,Coming to America (1988),Comedy|Romance
4499,Dirty Rotten Scoundrels (1988),Comedy
4508,Gorillas in the Mist (1988),Drama
4519,"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy
4523,Milagro Beanfield War (1988),Comedy|Drama|Fantasy
4531,Red Heat (1988),Action
4533,"Return of the Living Dead, The (1985)",Comedy|Horror|Sci-Fi
4534,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),Adventure|Drama|Western
4558,Twins (1988),Comedy
4563,Young Einstein (1988),Comedy
4565,American Ninja (1985),Action|Adventure
4587,Earth Girls Are Easy (1988),Comedy|Musical|Sci-Fi
4621,Look Who's Talking (1989),Comedy|Romance
4623,Major League (1989),Comedy
4624,Meet the Feebles (1989),Animation|Comedy|Musical
4625,Millennium (1989),Drama|Sci-Fi|Thriller
4638,Jurassic Park III (2001),Action|Adventure|Sci-Fi|Thriller
4639,America's Sweethearts (2001),Comedy|Romance
4642,Hedwig and the Angry Inch (2000),Comedy|Drama|Musical
4649,Wet Hot American Summer (2001),Comedy
4672,"Tall Guy, The (1989)",Comedy|Romance
4677,Turner & Hooch (1989),Comedy|Crime
4681,"War of the Roses, The (1989)",Comedy|Drama
4697,Basket Case (1982),Comedy|Horror
4700,"Princess Diaries, The (2001)",Children|Comedy|Romance
4701,Rush Hour 2 (2001),Action|Comedy
4715,"Awakening, The (1980)",Horror
4718,American Pie 2 (2001),Comedy
4719,Osmosis Jones (2001),Action|Animation|Comedy|Crime|Drama|Romance|Thriller
4720,"Others, The (2001)",Drama|Horror|Mystery|Thriller
4727,Captain Corelli's Mandolin (2001),Drama|Romance|War
4728,Rat Race (2001),Comedy
4734,Jay and Silent Bob Strike Back (2001),Adventure|Comedy
4744,Jeepers Creepers (2001),Horror
4754,"Wicker Man, The (1973)",Drama|Horror|Mystery|Thriller
4770,"Glass House, The (2001)",Thriller
4776,Training Day (2001),Crime|Drama|Thriller
4785,"Great Silence, The (Grande silenzio, Il) (1969)",Drama|Western
4795,Father Goose (1964),Adventure|Comedy|Romance|War
4812,SpaceCamp (1986),Adventure|Sci-Fi
4816,Zoolander (2001),Comedy
4823,Serendipity (2001),Comedy|Romance
4848,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller
4849,My First Mister (2001),Comedy|Drama
4857,Fiddler on the Roof (1971),Drama|Musical
4862,Not Without My Daughter (1991),Drama
4871,Focus (2001),Drama
4874,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi
4876,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),Horror|Thriller
4878,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller
4880,Life as a House (2001),Drama
4881,"Man Who Wasn't There, The (2001)",Crime|Drama
4886,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy
4900,Out Cold (2001),Comedy
4901,Spy Game (2001),Action|Crime|Drama|Thriller
4903,In the Bedroom (2001),Drama
4909,"Incredible Shrinking Woman, The (1981)",Comedy|Sci-Fi
4914,Breathless (À bout de souffle) (1960),Crime|Drama|Romance
4915,"Beastmaster, The (1982)",Action|Adventure|Fantasy
4916,Midway (1976),Drama|War
4919,Subway (1985),Crime|Drama|Romance|Thriller
4929,"Toy, The (1982)",Comedy
4957,Sudden Impact (1983),Crime|Thriller
4963,Ocean's Eleven (2001),Crime|Thriller
4967,No Man's Land (2001),Drama|War
4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
4974,Not Another Teen Movie (2001),Comedy
4975,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller
4977,Kandahar (Safar e Ghandehar) (2001),Drama
4978,Lantana (2001),Drama|Mystery|Thriller
4979,"Royal Tenenbaums, The (2001)",Comedy|Drama
4985,Sheena (1984),Action|Adventure|Fantasy
4992,Kate & Leopold (2001),Comedy|Romance
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
4995,"Beautiful Mind, A (2001)",Drama|Romance
5010,Black Hawk Down (2001),Action|Drama|War
5012,Yentl (1983),Drama|Musical|Romance
5013,Gosford Park (2001),Comedy|Drama|Mystery
5016,"Shipping News, The (2001)",Drama
5023,"Waterdance, The (1992)",Drama
5025,Orange County (2002),Comedy
5026,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",Action|Mystery|Thriller
5039,Dragonslayer (1981),Action|Adventure|Fantasy
5060,M*A*S*H (a.k.a. MASH) (1970),Comedy|Drama|War
5065,"Mothman Prophecies, The (2002)",Drama|Fantasy|Horror|Mystery|Thriller
5069,Escaflowne: The Movie (Escaflowne) (2000),Action|Adventure|Animation|Drama|Fantasy
5075,Waydowntown (2000),Comedy
5094,Rollerball (2002),Action|Sci-Fi
5095,"Scotland, Pa. (2001)",Comedy|Crime
5102,Rookie of the Year (1993),Comedy|Fantasy
5103,"Sandlot, The (1993)",Children|Comedy|Drama
5110,Super Troopers (2001),Comedy|Crime|Mystery
5128,Queen of the Damned (2002),Fantasy|Horror
5135,Monsoon Wedding (2001),Comedy|Romance
5151,40 Days and 40 Nights (2002),Comedy|Romance
5152,We Were Soldiers (2002),Action|Drama|War
5159,Ferngully: The Last Rainforest (1992),Animation|Children|Comedy|Musical
5213,"Oh, God! Book II (1980)",Comedy
5214,"Oh, God! (1977)",Comedy|Fantasy
5218,Ice Age (2002),Adventure|Animation|Children|Comedy
5219,Resident Evil (2002),Action|Horror|Sci-Fi|Thriller
5220,Showtime (2002),Action|Comedy
5225,And Your Mother Too (Y tu mamá también) (2001),Drama|Romance
5254,Blade II (2002),Action|Horror|Thriller
5255,Sorority Boys (2002),Comedy
5265,Death to Smoochy (2002),Comedy|Crime|Drama
5283,National Lampoon's Van Wilder (2002),Comedy
5296,"Sweetest Thing, The (2002)",Comedy|Romance
5297,"Cat's Meow, The (2002)",Drama|Thriller
5303,Joe Versus the Volcano (1990),Comedy|Romance
5308,Three Men and a Baby (1987),Comedy
5309,Three Men and a Little Lady (1990),Comedy|Romance
5312,Murder by Numbers (2002),Crime|Thriller
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller
5316,Enigma (2001),Romance|Thriller
5339,Husbands and Wives (1992),Comedy|Drama
